%mand_s=2.52004e+07 kt02=7.44374 p_pdf=13200
%num_elements=4356
%num_sum_T_pp_A=66
%num_sum_T_pp_B=66

%sum_T_pp_A
0.01 0.0192308 0.0284615 0.0376923 0.0469231 0.0561538 0.0653846 0.0746154 0.0838462 0.0930769 0.102308 0.111538 0.120769 0.13 0.139231 0.148462 0.157692 0.166923 0.176154 0.185385 0.194615 0.203846 0.213077 0.222308 0.231538 0.240769 0.25 0.259231 0.268462 0.277692 0.286923 0.296154 0.305385 0.314615 0.323846 0.333077 0.342308 0.351538 0.360769 0.37 0.379231 0.388462 0.397692 0.406923 0.416154 0.425385 0.434615 0.443846 0.453077 0.462308 0.471538 0.480769 0.49 0.499231 0.508462 0.517692 0.526923 0.536154 0.545385 0.554615 0.563846 0.573077 0.582308 0.591538 0.600769 0.61 

%sum_T_pp_B
0.01 0.0192308 0.0284615 0.0376923 0.0469231 0.0561538 0.0653846 0.0746154 0.0838462 0.0930769 0.102308 0.111538 0.120769 0.13 0.139231 0.148462 0.157692 0.166923 0.176154 0.185385 0.194615 0.203846 0.213077 0.222308 0.231538 0.240769 0.25 0.259231 0.268462 0.277692 0.286923 0.296154 0.305385 0.314615 0.323846 0.333077 0.342308 0.351538 0.360769 0.37 0.379231 0.388462 0.397692 0.406923 0.416154 0.425385 0.434615 0.443846 0.453077 0.462308 0.471538 0.480769 0.49 0.499231 0.508462 0.517692 0.526923 0.536154 0.545385 0.554615 0.563846 0.573077 0.582308 0.591538 0.600769 0.61 

%sigma_jet_values
105.967 104.996 104.03 103.061 102.093 101.124 100.156 99.187 98.2182 97.2498 96.2811 95.3128 94.3437 93.3751 92.4068 91.438 90.4695 89.5012 88.5327 87.5642 86.5956 85.6271 84.6587 83.6901 82.7216 81.7531 80.7844 79.8159 78.8473 77.879 76.9103 75.9418 74.9732 74.0046 73.0359 72.0675 71.0994 70.1307 69.1619 68.1938 67.2251 66.2562 65.2879 64.3194 63.3505 62.3825 61.4139 60.4453 59.4768 58.5082 57.5395 56.5709 55.6026 54.6339 53.6654 52.6968 51.7284 50.7602 49.7912 48.8226 47.8541 46.8854 45.917 44.9485 43.98 43.0114 
104.937 103.97 103.009 102.044 101.079 100.114 99.149 98.1841 97.2195 96.2546 95.2901 94.3253 93.3603 92.3953 91.4307 90.4658 89.5011 88.5364 87.5717 86.6069 85.6422 84.6775 83.7127 82.7479 81.7831 80.8183 79.8535 78.8887 77.9241 76.9594 75.9944 75.0301 74.0649 73.1002 72.1355 71.1705 70.2061 69.2414 68.2764 67.3117 66.347 65.3821 64.4175 63.4527 62.4878 61.5229 60.5584 59.5938 58.6289 57.664 56.6992 55.7345 54.7697 53.805 52.8402 51.8754 50.9107 49.9459 48.981 48.0164 47.0517 46.0868 45.1221 44.1577 43.1924 42.2277 
103.909 102.946 101.986 101.025 100.064 99.1028 98.1425 97.1831 96.221 95.2596 94.2997 93.3377 92.3767 91.4157 90.4547 89.4936 88.5326 87.5717 86.6107 85.6498 84.6889 83.7278 82.7668 81.8058 80.8449 79.8844 78.9228 77.9617 77.0008 76.0399 75.0787 74.1181 73.1568 72.1961 71.2352 70.2736 69.3127 68.351 67.3911 66.4299 65.4688 64.508 63.547 62.586 61.6251 60.664 59.7031 58.7422 57.781 56.8199 55.859 54.898 53.9371 52.9758 52.015 51.054 50.0927 49.132 48.171 47.21 46.2491 45.288 44.327 43.366 42.4051 41.444 
102.88 101.921 100.966 100.008 99.0512 98.0939 97.1367 96.1787 95.221 94.2638 93.3068 92.3503 91.3931 90.4361 89.4786 88.5212 87.5639 86.6067 85.6498 84.6925 83.7354 82.7781 81.8209 80.8636 79.9064 78.9493 77.9919 77.0347 76.0776 75.1203 74.163 73.2065 72.2487 71.2914 70.3341 69.3767 68.4194 67.4626 66.5055 65.5485 64.5908 63.6337 62.6766 61.7193 60.7621 59.8049 58.8478 57.8904 56.9332 55.9761 55.0187 54.0615 53.1043 52.1469 51.1899 50.2324 49.2754 48.3183 47.3611 46.4037 45.447 44.4866 43.5319 42.5746 41.6177 40.6604 
101.739 100.896 99.9446 98.9911 98.0376 97.0841 96.1307 95.177 94.2237 93.2701 92.3168 91.3638 90.4085 89.4553 88.5026 87.5495 86.5953 85.6422 84.6889 83.7354 82.782 81.8285 80.8749 79.9214 78.968 78.0146 77.0612 76.1093 75.1542 74.2009 73.2475 72.2939 71.3405 70.387 69.4369 68.4799 67.5264 66.5733 65.6198 64.6664 63.7121 62.7594 61.8061 60.8527 59.8992 58.9459 57.9925 57.0388 56.0854 55.1319 54.1793 53.2242 52.2716 51.3182 50.3647 49.4112 48.4578 47.5044 46.5508 45.5973 44.644 43.6905 42.7371 41.7836 40.8306 39.8765 
100.822 99.8706 98.923 97.9733 97.0235 96.0738 95.1241 94.1743 93.2247 92.2753 91.3255 90.3757 89.4259 88.4764 87.5264 86.5758 85.626 84.6764 83.7279 82.7782 81.8285 80.8789 79.9291 78.9794 78.0297 77.0801 76.1305 75.1809 74.2313 73.2815 72.3322 71.3822 70.4323 69.4827 68.533 67.5832 66.6334 65.684 64.7343 63.7847 62.835 61.8854 60.9357 59.986 59.0363 58.0868 57.1371 56.1874 55.2377 54.288 53.3383 52.3885 51.4388 50.4892 49.5393 48.5898 47.6401 46.6906 45.7408 44.7911 43.8414 42.8918 41.9421 40.9924 40.0427 39.0931 
99.795 98.8454 97.9015 96.9557 96.0098 95.0637 94.1178 93.1718 92.2259 91.2802 90.3344 89.3883 88.4425 87.4965 86.5504 85.6046 84.6584 83.7134 82.7668 81.8199 80.874 79.929 78.9832 78.0372 77.0912 76.1455 75.1996 74.2538 73.308 72.3619 71.4168 70.4701 69.5241 68.5781 67.6324 66.6864 65.7403 64.7947 63.8491 62.9029 61.9571 61.0116 60.0652 59.1193 58.1735 57.2275 56.2816 55.3357 54.3899 53.4447 52.4981 51.552 50.6052 49.661 48.714 47.7685 46.8224 45.8767 44.9307 43.9848 43.0388 42.093 41.1471 40.2012 39.2553 38.3094 
98.7642 97.8201 96.88 95.938 94.9958 94.0536 93.1115 92.1691 91.2271 90.2872 89.343 88.401 87.4588 86.5165 85.5744 84.6323 83.69 82.748 81.8058 80.8635 79.9215 78.9793 78.0363 77.0952 76.153 75.2109 74.2687 73.3267 72.3847 71.4427 70.5006 69.5582 68.616 67.6739 66.7315 65.7895 64.8471 63.9052 62.9633 62.0212 61.0791 60.137 59.1949 58.2527 57.3106 56.3684 55.4263 54.4841 53.542 52.5999 51.6578 50.7155 49.7733 48.8312 47.8892 46.9471 46.0049 45.0628 44.1207 43.1785 42.2364 41.2943 40.3521 39.4101 38.4679 37.5257 
97.7353 96.797 95.8588 94.9205 93.982 93.0437 92.1055 91.1667 90.2285 89.2903 88.3519 87.4134 86.4751 85.5368 84.5982 83.66 82.7215 81.784 80.845 79.9064 78.9681 78.0296 77.0913 76.153 75.2138 74.2754 73.3378 72.3997 71.4617 70.5233 69.5846 68.6462 67.7079 66.7695 65.8311 64.8927 63.9547 63.016 62.078 61.1401 60.2011 59.2628 58.3244 57.3861 56.4476 55.5093 54.5714 53.6326 52.6942 51.7559 50.8175 49.879 48.9406 48.0015 47.064 46.1256 45.1873 44.2489 43.3106 42.3722 41.4339 40.4955 39.5572 38.6188 37.6803 36.7421 
96.7064 95.7718 94.8374 93.9028 92.9683 92.0337 91.0994 90.1642 89.2299 88.2953 87.3605 86.426 85.4914 84.5568 83.6222 82.6878 81.753 80.8185 79.884 78.9492 78.0147 77.0801 76.1455 75.2109 74.2764 73.3417 72.4072 71.4721 70.5373 69.603 68.6689 67.7344 66.7998 65.8652 64.9305 63.996 63.0616 62.1269 61.1924 60.2577 59.3231 58.3885 57.4543 56.5193 55.5847 54.6502 53.7156 52.781 51.8463 50.9118 49.9772 49.0427 48.108 47.1734 46.2389 45.3041 44.3696 43.435 42.5005 41.5659 40.6313 39.6968 38.7622 37.8276 36.893 35.9583 
