%mand_s=7.6176e+06 kt02=4 p_pdf=13200
%num_elements=8100
%num_sum_T_pp_A=15
%num_sum_T_pp_B=15
%num_T_AA(0)=6
%num_T_BB(0)=6

%sum_T_pp_A
0.03411 0.075245 0.11638 0.157515 0.19865 0.239785 0.28092 0.322055 0.36319 0.404325 0.44546 0.486595 0.52773 0.568865 0.61 

%sum_T_pp_B
0.03411 0.075245 0.11638 0.157515 0.19865 0.239785 0.28092 0.322055 0.36319 0.404325 0.44546 0.486595 0.52773 0.568865 0.61 

%T_AA(0)
30 33.2 36.4 39.6 42.8 46 

%T_BB(0)
30 33.2 36.4 39.6 42.8 46 

%sigma_jet_values
102.504 107.426 111.483 114.883 117.776 120.266 
103.427 108.365 112.435 115.847 118.748 121.248 
104.22 109.173 113.257 116.676 119.586 122.092 

92.1257 97.5976 102.107 105.888 109.103 111.872 
93.6581 99.1617 103.697 107.5 110.734 113.518 
94.9225 100.451 105.008 108.828 112.077 114.875 
95.9816 101.532 106.107 109.942 113.204 116.012 
96.8827 102.451 107.041 110.889 114.162 116.979 
97.6584 103.243 107.846 111.705 114.987 117.811 

85.6959 91.7876 96.8076 101.018 104.597 107.679 
87.1924 93.3179 98.3683 102.601 106.201 109.301 
88.4256 94.5809 99.6533 103.906 107.523 110.638 
89.4608 95.6384 100.731 105.001 108.631 111.759 
90.3403 96.5382 101.648 105.932 109.575 112.712 
91.0961 97.3132 102.437 106.733 110.387 113.534 

79.2662 85.9785 91.5087 96.1457 100.09 103.485 
80.7259 87.4754 93.0376 97.7021 101.669 105.083 
81.929 88.71 94.299 98.9848 102.97 106.4 
82.9377 89.7452 95.3559 100.06 104.06 107.505 
83.7955 90.6255 96.2544 100.975 104.988 108.444 
84.534 91.3833 97.0283 101.762 105.787 109.252 

72.8364 80.1679 86.2094 91.2751 95.5828 99.2912 
74.2593 81.6322 87.7088 92.8026 97.136 100.865 
75.4322 82.8396 88.9444 94.063 98.4155 102.163 
76.4156 83.8518 89.9805 95.1189 99.4886 103.251 
77.2519 84.7128 90.8616 96.0165 100.402 104.176 
77.9718 85.4544 91.6201 96.7897 101.188 104.972 

66.407 74.3575 80.9091 86.4039 91.0764 95.0981 
67.7933 75.7891 82.378 87.9043 92.6034 96.6486 
68.9355 76.9693 83.5906 89.141 93.8621 97.9259 
69.8934 77.9586 84.6054 90.1778 94.9174 98.9929 
70.7081 78.7999 85.4687 91.0596 95.8103 99.9081 
71.4095 79.5243 86.2119 91.8187 96.5869 100.693 

59.9769 68.5474 75.611 81.5329 86.5693 90.9053 
61.3265 70.0012 77.0494 83.0061 88.0707 92.4313 
62.4388 71.0984 78.2358 84.2194 89.3081 93.6892 
63.3715 72.0649 79.23 85.237 90.3455 94.7438 
64.1646 72.8869 80.0756 86.1024 91.2279 95.6404 
64.8473 73.5944 80.8039 86.8475 91.9875 96.4123 

53.5469 62.737 70.3115 76.6618 82.063 86.7117 
54.86 64.1027 71.72 78.1067 83.5383 88.2139 
55.942 65.2277 72.8811 79.2976 84.7545 89.452 
56.8492 66.1715 73.8543 80.2951 85.7742 90.4899 
57.6206 66.9737 74.6826 81.1451 86.6414 91.3729 
58.285 67.6645 75.3952 81.876 87.388 92.1328 


136.866 137.369 137.783 138.131 138.427 138.681 
139.338 139.845 140.263 140.613 140.911 141.168 
141.376 141.886 142.307 142.66 142.96 143.218 
143.085 143.598 144.021 144.375 144.677 144.936 
144.537 145.053 145.478 145.834 146.137 146.398 
145.789 146.306 146.732 147.09 147.394 147.656 

130.571 131.681 132.595 133.362 134.015 134.576 
132.994 134.112 135.034 135.807 136.464 137.03 
134.991 136.116 137.044 137.822 138.483 139.053 
136.664 137.796 138.729 139.511 140.176 140.749 
138.088 139.225 140.163 140.949 141.616 142.191 
139.314 140.455 141.396 142.185 142.856 143.433 

124.275 125.992 127.407 128.593 129.604 130.47 
126.649 128.379 129.805 131 132.017 132.893 
128.605 130.346 131.781 132.987 134.008 134.889 
130.245 131.995 133.439 134.648 135.676 136.562 
131.638 133.398 134.85 136.062 137.096 137.985 
132.84 134.605 136.06 137.28 138.318 139.211 

117.98 120.304 122.218 123.823 125.189 126.365 
120.303 122.645 124.575 126.194 127.57 128.755 
122.218 124.575 126.518 128.147 129.532 130.724 
123.824 126.193 128.147 129.784 131.177 132.375 
125.189 127.57 129.532 131.176 132.576 133.78 
126.364 128.754 130.724 132.375 133.78 134.988 

111.685 114.616 117.03 119.054 120.778 122.259 
113.958 116.913 119.346 121.387 123.122 124.616 
115.833 118.805 121.254 123.309 125.055 126.56 
117.404 120.392 122.855 124.92 126.676 128.188 
118.741 121.741 124.216 126.29 128.056 129.573 
119.891 122.904 125.388 127.47 129.241 130.766 

105.389 108.926 111.842 114.286 116.364 118.153 
107.614 111.178 114.117 116.581 118.675 120.478 
109.446 113.034 115.992 118.472 120.579 122.394 
110.983 114.591 117.564 120.057 122.176 124.001 
112.29 115.914 118.901 121.404 123.534 125.367 
113.416 117.053 120.054 122.565 124.703 126.543 

99.0943 103.238 106.653 109.516 111.952 114.049 
101.269 105.444 108.887 111.773 114.227 116.341 
103.06 107.263 110.728 113.633 116.103 118.23 
104.563 108.789 112.272 115.192 117.676 119.814 
105.841 110.086 113.585 116.518 119.014 121.161 
106.94 111.203 114.715 117.66 120.167 122.321 

92.7987 97.5498 101.465 104.747 107.538 109.942 
94.9236 99.7118 103.658 106.966 109.78 112.202 
96.6743 101.494 105.466 108.795 111.627 114.065 
98.1424 102.988 106.98 110.328 113.175 115.631 
99.391 104.258 108.269 111.632 114.493 116.955 
100.466 105.352 109.379 112.755 115.626 118.098 

86.5033 91.8604 96.2761 99.9782 103.126 105.836 
88.577 93.9777 98.4288 102.16 105.332 108.064 
90.2888 95.7234 100.202 103.958 107.15 109.9 
91.7225 97.1863 101.689 105.464 108.675 111.439 
92.942 98.4304 102.954 106.747 109.971 112.748 
93.9918 99.5014 104.043 107.85 111.088 113.876 

80.2083 86.1721 91.0874 95.2089 98.7139 101.73 
82.2337 88.2447 93.1986 97.3524 100.885 103.926 
83.9028 89.9515 94.9387 99.1191 102.674 105.736 
85.3024 91.3849 96.399 100.601 104.175 107.252 
86.4927 92.6028 97.6386 101.86 105.451 108.542 
87.5172 93.6512 98.7068 102.945 106.55 109.653 

73.9132 80.4838 85.8992 90.4394 94.3011 97.6255 
75.8888 82.5115 87.9696 92.5454 96.4377 99.7883 
77.5172 84.1824 89.6759 94.2813 98.1981 101.571 
78.8824 85.5835 91.105 95.7366 99.6737 103.065 
80.0433 86.775 92.3232 96.9742 100.93 104.336 
81.0428 87.8002 93.3704 98.0397 102.012 105.43 

67.6179 74.7955 80.711 85.6703 89.8882 93.5196 
69.5437 76.7781 82.7405 87.7388 91.9899 95.6497 
71.1312 78.4123 84.4128 89.4438 93.7222 97.4056 
72.4621 79.7827 85.8151 90.8731 95.1744 98.8773 
73.594 80.9477 87.0077 92.0887 96.4089 100.129 
74.5682 81.9502 88.0338 93.135 97.4732 101.207 

61.3227 69.1067 75.5227 80.9025 85.4756 89.4137 
63.1993 71.0447 77.5115 82.9324 87.543 91.5118 
64.746 72.6421 79.149 84.606 89.2464 93.2409 
66.0425 73.9811 80.5228 86.0093 90.6747 94.6905 
67.1452 75.1198 81.6911 87.2028 91.8894 95.9229 
68.0943 76.1 82.6982 88.2296 92.9349 96.9852 

55.0275 63.419 70.3345 76.1324 81.0634 85.3081 
56.8543 65.312 72.2818 78.1255 83.0956 87.3742 
58.3598 66.8721 73.887 79.7685 84.7703 89.0766 
59.6217 68.1796 75.2326 81.1458 86.1745 90.5038 
60.6954 69.292 76.377 82.3169 87.3687 91.7178 
61.6195 70.2495 77.3622 83.3253 88.3966 92.7626 

48.7321 57.7299 65.1464 71.3634 76.651 81.2028 
50.5093 59.5782 67.0528 73.319 78.6481 83.2362 
51.9738 61.1013 68.6235 74.9308 80.2945 84.912 
53.2019 62.378 69.9411 76.2819 81.6746 86.3167 
54.2462 63.4642 71.0616 77.4311 82.8482 87.5115 
55.1451 64.3989 72.0258 78.4204 83.8587 88.5401 


130.167 130.659 131.065 131.406 131.695 131.939 
133.285 133.782 134.192 134.536 134.828 135.08 
135.855 136.356 136.77 137.116 137.411 137.665 
138.009 138.514 138.93 139.281 139.576 139.832 
139.841 140.35 140.759 141.119 141.417 141.675 
141.419 141.93 142.35 142.703 143.003 143.261 

124.007 125.092 125.987 126.738 127.376 127.927 
127.062 128.159 129.063 129.821 130.466 131.021 
129.58 130.686 131.598 132.362 133.013 133.572 
131.691 132.806 133.723 134.493 135.148 135.711 
133.487 134.608 135.531 136.305 136.963 137.53 
135.034 136.159 137.087 137.864 138.526 139.096 

117.845 119.526 120.91 122.071 123.058 123.908 
120.838 122.536 123.935 125.107 126.105 126.963 
123.305 125.016 126.427 127.609 128.614 129.48 
125.373 127.096 128.516 129.707 130.719 131.591 
127.132 128.865 130.293 131.491 132.509 133.386 
128.646 130.388 131.823 133.029 134.051 134.932 

111.685 113.958 115.832 117.404 118.74 119.89 
114.615 116.912 118.805 120.392 121.741 122.904 
117.03 119.348 121.255 122.855 124.216 125.387 
119.055 121.387 123.308 124.92 126.29 127.47 
120.776 123.122 125.055 126.676 128.055 129.241 
122.259 124.616 126.559 128.188 129.573 130.766 

105.524 108.393 110.755 112.736 114.421 115.872 
108.391 111.289 113.676 115.677 117.379 118.845 
110.755 113.677 116.083 118.101 119.818 121.296 
112.736 115.678 118.101 120.135 121.862 123.349 
114.421 117.381 119.818 121.862 123.6 125.101 
115.872 118.845 121.295 123.35 125.096 126.601 

99.3635 102.825 105.677 108.07 110.103 111.854 
102.168 105.665 108.546 110.964 113.017 114.786 
104.48 108.005 110.911 113.348 115.419 117.202 
106.417 109.968 112.894 115.348 117.433 119.229 
108.066 111.637 114.579 117.048 119.145 120.951 
109.485 113.074 116.032 118.512 120.619 122.435 

93.2028 97.2581 100.6 103.402 105.785 107.837 
95.9447 100.042 103.418 106.248 108.655 110.729 
98.2052 102.336 105.74 108.594 111.021 113.111 
100.1 104.259 107.686 110.56 113.004 115.109 
101.711 105.894 109.342 112.232 114.691 116.808 
103.098 107.301 110.767 113.672 116.143 118.271 

87.0417 91.691 95.5228 98.735 101.467 103.819 
89.7214 94.4178 98.2886 101.534 104.293 106.669 
91.9299 96.6655 100.568 103.835 106.623 109.018 
93.7816 98.5497 102.479 105.774 108.571 110.988 
95.356 100.152 104.105 107.418 110.236 112.662 
96.7115 101.532 105.504 108.834 111.666 114.104 

80.8808 86.1238 90.445 94.0681 97.1489 99.8012 
83.4978 88.7941 93.1594 96.8139 99.9313 102.61 
85.6548 90.9948 95.3963 99.0863 102.224 104.925 
87.4632 92.8398 97.2715 100.987 104.147 106.866 
89.0009 94.409 98.8672 102.604 105.781 108.517 
90.3251 95.7604 100.24 103.996 107.188 109.939 

74.7205 80.5567 85.3674 89.4003 92.8305 95.7833 
77.2748 83.1704 88.0298 92.1042 95.569 98.5519 
79.38 85.3247 90.2241 94.3323 97.8261 100.834 
81.1452 87.1304 92.0639 96.2005 99.7183 102.746 
82.6463 88.6667 93.6286 97.7891 101.327 104.373 
83.9382 89.9891 94.9757 99.1566 102.712 105.774 

68.5599 74.9902 80.2897 84.7331 88.5119 91.7653 
71.0516 77.5472 82.9009 87.3892 91.2071 94.4929 
73.1052 79.6548 85.0525 89.5782 93.4274 96.7412 
74.827 81.4218 86.8572 91.4135 95.2893 98.626 
76.2909 82.9245 88.3913 92.9744 96.8726 100.229 
77.5518 84.2178 89.7121 94.3181 98.2355 101.609 

62.3999 69.4234 75.2125 80.066 84.1938 87.7472 
64.8288 71.924 77.7721 82.6747 86.8443 90.4341 
66.8307 73.9849 79.8812 84.8244 89.0287 92.6488 
68.5088 75.7125 81.6498 86.6273 90.8604 94.5051 
69.9361 77.1816 83.1538 88.1606 92.418 96.0837 
71.1649 78.447 84.4483 89.48 93.759 97.4429 

56.2389 63.8571 70.1352 75.3989 79.8755 83.7294 
58.6049 66.3011 72.6429 77.9604 82.4823 86.375 
60.5553 68.3148 74.7098 80.071 84.6304 88.5557 
62.1907 70.0035 76.4428 81.8408 86.432 90.3842 
63.5815 71.4395 77.9151 83.3461 87.9637 91.939 
64.7788 72.676 79.1838 84.6415 89.2825 93.2776 

50.0782 58.2877 65.0581 70.7319 75.5574 79.7113 
52.3822 60.6771 67.5138 73.2456 78.1201 82.3164 
54.2805 62.6451 69.5365 75.3177 80.2325 84.4634 
55.8723 64.2946 71.2352 77.0544 82.0034 86.2638 
57.2263 65.6977 72.6784 78.5316 83.5095 87.7949 
58.3917 66.9052 73.9211 79.8034 84.8058 89.1127 

43.9176 52.7232 59.98 66.0645 71.2392 75.6939 
46.1587 55.0537 62.3851 68.5308 73.7586 78.2589 
48.0057 56.9744 64.3668 70.5638 75.8342 80.3714 
49.5542 58.5851 66.0283 72.268 77.5748 82.1433 
50.8713 59.9546 67.4413 73.7171 79.0552 83.6503 
52.0049 61.1337 68.6569 74.965 80.3295 84.9476 


123.468 123.954 124.346 124.679 124.962 125.205 
127.232 127.719 128.121 128.458 128.745 128.991 
130.334 130.827 131.233 131.573 131.863 132.112 
132.935 133.431 133.841 134.184 134.476 134.727 
135.146 135.647 136.059 136.405 136.699 136.952 
137.05 137.554 137.968 138.316 138.612 138.867 

