%mand_s=2.52004e+07 kt02=6.73378 p_pdf=13200
%num_elements=4900
%num_sum_T_pp_A=14
%num_sum_T_pp_B=14
%num_T_AA(0)=5
%num_T_BB(0)=5

%sum_T_pp_A
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%sum_T_pp_B
0.03411 0.0784092 0.122708 0.167008 0.211307 0.255606 0.299905 0.344205 0.388504 0.432803 0.477102 0.521402 0.565701 0.61 

%T_AA(0)
30 34 38 42 46 

%T_BB(0)
30 34 38 42 46 

%sigma_jet_values
106.463 108.914 110.849 112.416 113.71 
108.227 110.695 112.644 114.22 115.524 
109.616 112.1 114.059 115.644 116.955 
110.747 113.238 115.205 116.797 118.112 
111.678 114.178 116.152 117.749 119.069 

100.937 104.038 106.487 108.468 110.106 
102.663 105.786 108.25 110.246 111.894 
104.026 107.165 109.639 111.649 113.306 
105.13 108.282 110.77 112.785 114.449 
106.042 109.205 111.702 113.723 115.393 

95.4102 99.1623 102.123 104.521 106.502 
97.0996 100.877 103.858 106.272 108.266 
98.4335 102.23 105.227 107.654 109.655 
99.5137 103.326 106.336 108.773 110.786 
100.405 104.232 107.252 109.697 111.717 

89.8835 94.2854 97.7605 100.574 102.897 
91.5359 95.9675 99.466 102.298 104.637 
92.8407 97.2952 100.812 103.659 106.011 
93.8969 98.3699 101.902 104.761 107.123 
94.7692 99.258 102.802 105.671 108.041 

84.3569 89.4089 93.3974 96.6261 99.2937 
85.9724 91.0581 95.0734 98.3242 101.009 
87.2477 92.3603 96.3966 99.6641 102.363 
88.2799 93.4145 97.4678 100.749 103.46 
89.1328 94.2852 98.3527 101.645 104.366 

78.8302 84.5325 89.0342 92.6785 95.689 
80.4086 86.149 90.6809 94.3497 97.3801 
81.6548 87.4254 91.981 95.6691 98.7159 
82.6633 88.4583 93.0336 96.7372 99.7968 
83.496 89.3118 93.903 97.6196 100.69 

73.3035 79.6566 84.671 88.7308 92.0846 
74.8446 81.2398 86.2885 90.3755 93.7518 
76.0614 82.4903 87.5658 91.674 95.0682 
77.0463 83.5021 88.5992 92.7253 96.1337 
77.8599 84.3386 89.4532 93.5936 97.0139 

67.7774 74.7797 80.3085 84.7832 88.4802 
69.2813 76.3308 81.896 86.4015 90.1233 
70.4686 77.5552 83.1495 87.6793 91.4205 
71.4297 78.5465 84.165 88.7131 92.4706 
72.224 79.3654 85.0036 89.5676 93.3381 

62.2508 69.9034 75.945 80.8357 84.8759 
63.7177 71.4216 77.5037 82.4266 86.4948 
64.8758 72.6203 78.7345 83.6838 87.7731 
65.8131 73.591 79.7308 84.701 88.8073 
66.5874 74.3926 80.5539 85.5413 89.6621 

