///eta bin walls:  -7.5 -7.375 -7.25 -7.125 -7 -6.875 -6.75 -6.625 -6.5 -6.375 -6.25 -6.125 -6 -5.875 -5.75 -5.625 -5.5 -5.375 -5.25 -5.125 -5 -4.875 -4.75 -4.625 -4.5 -4.375 -4.25 -4.125 -4 -3.875 -3.75 -3.625 -3.5 -3.375 -3.25 -3.125 -3 -2.875 -2.75 -2.625 -2.5 -2.375 -2.25 -2.125 -2 -1.875 -1.75 -1.625 -1.5 -1.375 -1.25 -1.125 -1 -0.875 -0.75 -0.625 -0.5 -0.375 -0.25 -0.125 0 0.125 0.25 0.375 0.5 0.625 0.75 0.875 1 1.125 1.25 1.375 1.5 1.625 1.75 1.875 2 2.125 2.25 2.375 2.5 2.625 2.75 2.875 3 3.125 3.25 3.375 3.5 3.625 3.75 3.875 4 4.125 4.25 4.375 4.5 4.625 4.75 4.875 5 5.125 5.25 5.375 5.5 5.625 5.75 5.875 6 6.125 6.25 6.375 6.5 6.625 6.75 6.875 7 7.125 7.25 7.375 7.5 
82.7532 116.406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72966e-15 1.70757e-11 5.1646e-10 3.83126e-09 1.49465e-08 4.05092e-08 8.68653e-08 1.58467e-07 2.57151e-07 3.82079e-07 5.30089e-07 6.96471e-07 8.75447e-07 1.06101e-06 1.24751e-06 1.42997e-06 1.60402e-06 1.7667e-06 1.91574e-06 2.05012e-06 2.16917e-06 2.27296e-06 2.36106e-06 2.43425e-06 2.49265e-06 2.53656e-06 2.56582e-06 2.58058e-06 2.58058e-06 2.56582e-06 2.53656e-06 2.49265e-06 2.43425e-06 2.36106e-06 2.27296e-06 2.16917e-06 2.05012e-06 1.91574e-06 1.7667e-06 1.60402e-06 1.42997e-06 1.24751e-06 1.06101e-06 8.75447e-07 6.96471e-07 5.30089e-07 3.82079e-07 2.57151e-07 1.58467e-07 8.68653e-08 4.05092e-08 1.49465e-08 3.83126e-09 5.1646e-10 1.70757e-11 1.72966e-15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
116.406 163.743 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.00052e-14 1.09528e-11 1.99166e-10 1.19138e-09 4.12962e-09 1.03689e-08 2.10589e-08 3.68662e-08 5.78867e-08 8.36739e-08 1.13368e-07 1.45841e-07 1.79848e-07 2.14222e-07 2.47824e-07 2.79773e-07 3.09349e-07 3.36065e-07 3.59663e-07 3.79973e-07 3.96978e-07 4.10624e-07 4.20879e-07 4.27777e-07 4.31212e-07 4.31212e-07 4.27777e-07 4.20879e-07 4.10624e-07 3.96978e-07 3.79973e-07 3.59663e-07 3.36065e-07 3.09349e-07 2.79773e-07 2.47824e-07 2.14222e-07 1.79848e-07 1.45841e-07 1.13368e-07 8.36739e-08 5.78867e-08 3.68662e-08 2.10589e-08 1.03689e-08 4.12962e-09 1.19138e-09 1.99166e-10 1.09528e-11 2.00052e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
163.743 230.33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.42145e-14 5.57015e-12 6.83674e-11 3.4083e-10 1.06246e-09 2.48387e-09 4.78704e-09 8.04686e-09 1.22235e-08 1.71811e-08 2.2716e-08 2.85949e-08 3.45805e-08 4.0449e-08 4.60164e-08 5.11311e-08 5.56828e-08 5.95849e-08 6.27852e-08 6.52314e-08 6.68928e-08 6.77323e-08 6.77323e-08 6.68928e-08 6.52314e-08 6.27852e-08 5.95849e-08 5.56828e-08 5.11311e-08 4.60164e-08 4.0449e-08 3.45805e-08 2.85949e-08 2.2716e-08 1.71811e-08 1.22235e-08 8.04686e-09 4.78704e-09 2.48387e-09 1.06246e-09 3.4083e-10 6.83674e-11 5.57015e-12 4.42145e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
230.33 323.996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.66724e-14 2.33805e-12 2.09678e-11 8.92942e-11 2.52682e-10 5.52446e-10 1.01281e-09 1.63636e-09 2.40452e-09 3.28269e-09 4.24238e-09 5.22397e-09 6.18958e-09 7.09964e-09 7.91818e-09 8.61608e-09 9.16563e-09 9.54455e-09 9.7385e-09 9.7385e-09 9.54455e-09 9.16563e-09 8.61608e-09 7.91818e-09 7.09964e-09 6.18958e-09 5.22397e-09 4.24238e-09 3.28269e-09 2.40452e-09 1.63636e-09 1.01281e-09 5.52446e-10 2.52682e-10 8.92942e-11 2.09678e-11 2.33805e-12 4.66724e-14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
323.996 455.753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.90232e-18 3.15741e-14 8.29566e-13 5.74993e-12 2.13297e-11 5.52481e-11 1.13412e-10 1.98181e-10 3.08007e-10 4.38092e-10 5.8129e-10 7.28968e-10 8.72051e-10 1.00114e-09 1.10752e-09 1.1835e-09 1.22321e-09 1.22321e-09 1.1835e-09 1.10752e-09 1.00114e-09 8.72051e-10 7.28968e-10 5.8129e-10 4.38092e-10 3.08007e-10 1.98181e-10 1.13412e-10 5.52481e-11 2.13297e-11 5.74993e-12 8.29566e-13 3.15741e-14 8.90232e-18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
455.753 641.089 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.53015e-17 1.55812e-14 2.51881e-13 1.40747e-12 4.61461e-12 1.09956e-11 2.11977e-11 3.51566e-11 5.20971e-11 7.06551e-11 8.90414e-11 1.05269e-10 1.17396e-10 1.23894e-10 1.23894e-10 1.17396e-10 1.05269e-10 8.90414e-11 7.06551e-11 5.20971e-11 3.51566e-11 2.11977e-11 1.09956e-11 4.61461e-12 1.40747e-12 2.51881e-13 1.55812e-14 4.53015e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
641.089 901.793 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.25855e-17 5.91384e-15 6.50423e-14 2.99524e-13 8.66032e-13 1.87073e-12 3.29721e-12 4.9914e-12 6.6874e-12 8.06704e-12 8.84309e-12 8.84309e-12 8.06704e-12 6.6874e-12 4.9914e-12 3.29721e-12 1.87073e-12 8.66032e-13 2.99524e-13 6.50423e-14 5.91384e-15 6.25855e-17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
901.793 1268.52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.38709e-22 4.16431e-17 1.64658e-15 1.27494e-14 4.7027e-14 1.12911e-13 2.02541e-13 2.90865e-13 3.46114e-13 3.46114e-13 2.90865e-13 2.02541e-13 1.12911e-13 4.7027e-14 1.27494e-14 1.64658e-15 4.16431e-17 3.38709e-22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1268.52 1784.37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.19683e-21 1.25461e-17 2.35051e-16 1.15931e-15 2.82906e-15 4.25568e-15 4.25568e-15 2.82906e-15 1.15931e-15 2.35051e-16 1.25461e-17 9.19683e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
1784.37 2510 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.59262e-21 5.28421e-19 2.71193e-18 2.71193e-18 5.28421e-19 4.59262e-21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
